Timestamp,What is your favorite Pokemon?,What is your least favorite Pokemon?,What Main Series Games have you played?,What is your Favorite Main Series Game?,What is your favorite Pokemon Type?,What is your least favorite Type?,What is your favorite Pokemon from Kanto?,Who is your favorite Kanto Gym Leader?,Who is your favorite member of the Kanto Elite Four?,What is your favorite town/city in Kanto?,What is your favorite Pokemon from Johto?,Who is your favorite Johto Gym Leader,Who is your favorite Johto Elite Four,What is your favorite town/city in Johto?,What is your favorite Pokemon from Hoenn?,Who is your favorite gym leader from Hoenn?,Who is your favorite Elite Four member from Hoenn?,Who is your favorite Frontier Brain from Hoenn?,What is your favorite town/city in Hoenn?,Column25,What is your favorite Pokemon from Sinnoh?,Who is your favorite Gym Leader from Sinnoh?,Column28,Who is your favorite Elite Four Member from Sinnoh?,Who is your favorite Frontier Brain from Sinnoh?,What is your favorite town/city in Sinnoh?,What is your favorite Pokemon from Unova?,Who is your favorite Gym Leader from Unova?,Who is your favorite Member of the Elite Four from Unova?,What is your favorite town/city from Unova?,What is your favorite Pokemon from Kalos?,Who is your favorite Gym Leader from Kalos?,Who is your favorite Member of the EIite Four in Kalos?,What is your favorite city/town in Kalos?,What is your favorite Pokemon from Alola?,Who is your favorite Trial Captain from Alola?,What is your favorite town/city in Alola?,WhatisyourfavoriteNormalType?,FightingType?,FlyingType,Poison Type?,Ground Type?,Rock Type?,Bug Type?,Ghost Type?,Steel Type?,Fire Type?,Water Type?,Grass Type?,Electric Type?,Psychic Type?,Ice Type?,Dragon Type?,Dark Type?,Fairy Type?,Kanto Starter?,Johto Starter?,Hoenn Starter?,Sinnoh Starter?,Unova Starter?,Kalos Starter?,Alola Starter?,Fossil,Column1,Eeveelution?,Kanto Elemental Bird Trio,Johto Beasts Trio,Johto Tower Duo,Hoenn Weather Trio,Hoenn Golem Trio,Sinnoh Creation Trio,Sinnoh Lake Guardians,Unova Musketeers,Unova Forces of Nature,Unova Tao Trio,Kalos Aura Trio,Alola Island Guardians,Alola Ultra Beasts,Mythics,Solgaleo or Lunala,Latias or Latios
6/22/2017 2:04:41,Wartortle,Manectric,"Red, Blue, Gold, Ruby, Fire Red, Diamond, X, Y, Sun",Sun,Bug,Normal,Wartortle,Blue,Agatha,Vermilion,Heracross,Whitney,,Ecruteak,Ninjask,Flannery,,,Lilycove,345,Torterra,Fantina,379,Flint,,Jubilife,Sewaddle,,,,Carbink,Olympia,Siebold,Kiloude,Lurantis,Mallow,Konikoni,Boufalant,Hitmonlee,Farfetchd,Skuntank,Krookodile,Carbink,Sewaddle,Mimikyu,Togedemaru,Salazzle,Wartortle,Lurantis,Togedemaru,Gardevoir,Spheal,Goomy,Skuntank,Cutiefly,Squirtle,Cyndaquil,Mudkip,Turtwig,Oshawott,Froakie,Rowlet,Sail (Amaura),459,Flareon,Moltres,Suicune,Ho-oh,Groudon,Registeel,Dialga,Azelf,Virizion,Tornadus,Reshiram,Yveltal,Tapu Bulu,Kartana,Shaymin,Solgaleo,
6/22/2017 2:04:21,Shaymin,,"Emerald, Fire Red, Diamond, Platinum, SoulSilver, White, X, Moon",Emerald,Grass,Poison,Snorlax,Blue,Agatha,Celadon,Suicune,Bugsy,Koga,Goldenrod,Flygon,Juan,Drake,Anabel,Mauville,345,Shaymin,Candice,781,Flint,Dahlia,Solaceon,Rufflet,Skyla,Caitlin,Driftveil,Xerneas,Olympia,Malva,Lumiose,Golisopod,Nanu,Hau'oli,Snorlax,Lucario,Dragonite,Bulbasaur,Marowak,Rhydon,Beedrill,Haunter,Metagross,Blaziken,Squirtle,Shaymin,Raichu,Mewtwo,Lapras,Flygon,Greninja,Xerneas,Bulbasaur,Totodile,Torchic,Chimchar,Snivy,Froakie,Rowlet,Sail (Amaura),507,Sylveon,Articuno,Suicune,Lugia,Rayquaza,Regice,Dialga,,Cobalion,Tornadus,Zekrom,Xerneas,Tapu Koko,Buzzwole,Shaymin,Lunala,Latias
6/22/2017 2:03:14,Rotom,Whimsicott,"Red, Crystal, Emerald, Fire Red, Diamond, Platinum, HeartGold, SoulSilver, Black, White, Black 2, White 2, X, Omega Ruby, Alpha Sapphire, Sun, Moon",Black 2,Steel,Poison,Ninetales,Lt. Surge,Bruno,Cinnabar,Phanpy,Pryce,Bruno,Ecruteak,Aggron,Wattson,Drake,Anabel,Mossdeep,536,Rotom,Byron,846,Flint,Palmer,Snowpoint,Klinklang,Clay,Grimsley,Driftveil,Trevenant,Wulfric,Siebold,Laverre,Silvally,Nanu,Po Town,Silvally,Gallade,Ho-Oh,Nidoking,Torterra,Aggron,Armaldo,Rotom,Klinklang,Chandelure,Empoleon,Trevenant,Rotom,Gallade,nintales,Kyurem,Houndoom,Ninetales,Charmander,Cyndaquil,Treecko,Turtwig,Oshawott,Fenniken,Rowlet,Helix (Omanyte),459,Espeon,Articuno,Suicune,Ho-oh,Groudon,Registeel,Dialga,Azelf,Keldeo,Landorus,Kyurem,Zygarde,Tapu Lele,Xurkitree,Shaymin,Solgaleo,Latias
6/22/2017 2:01:09,Metagross,,"Yellow, Crystal, Emerald, Fire Red, Leaf Green, Platinum, HeartGold, SoulSilver, Black 2, X, Y, Omega Ruby, Alpha Sapphire, Sun, Moon",Black 2,Steel,,Wartortle,Erika,Lorelei,Lavender,Houndoom,Clair,Will,Blackthorn,Metagross,Wallace,Phoebe,Anabel,Mossdeep,0,Magnezone,,277,,,,Zekrom,Drayden,Grimsley,Castelia,Volcanion,Wulfric,Drasna,Snowbelle,Silvally,Nanu,Malie,Silvally,Emboar,Gliscor,Seviper,Landorus,Lycanroc,Galvantula,Marshadow,Metagross,Emboar,Swampert,Serperior,Magnezone,Necrozma,kyurem,Zekrom,Houndoom,Diancie,Bulbasaur,Cyndaquil,Mudkip,Chimchar,Snivy,Froakie,Litten,Sail (Amaura),356,Espeon,Zapdos,Entei,Ho-oh,Groudon,Registeel,Dialga,Mesprit,Keldeo,Landorus,Zekrom,Yveltal,Tapu Lele,Pheromosa,Marshadow,,Latios
6/22/2017 1:59:44,Mawile,Kricketot,"Blue, Yellow, Emerald, Fire Red, Diamond, Pearl, Platinum, HeartGold, SoulSilver, Black, Black 2, Y, Alpha Sapphire, Moon",Black 2,Fairy,Poison,Magneton,Blue,Lance,Fuchsia,Dunsparce,Morty,Bruno,Ecruteak,Gardevoir,Wallace,Phoebe,Anabel,Sootopolis,287,Empoleon,Crasher Wake,277,Flint,Palmer,Sunyshore,Zorua,Skyla,Caitlin,Lentimas,Goodra,Valerie,Malva,Snowbelle,Tsareena,Acerola,Po Town,Lopunny,Lucario,Staraptor,Nihilego,Garchomp,Tyranitar,Scizor,Giratina,Mawile,Typhlosion,Empoleon,Tsareena,Rotom,Gardevoir,Froslass,Goodra,Zorua,Mawile,Squirtle,Cyndaquil,Torchic,Piplup,Oshawott,Froakie,Rowlet,Helix (Omanyte),363,Espeon,Zapdos,Suicune,Ho-oh,Rayquaza,Registeel,Giratina,Azelf,Terrakion,Thundurus,Reshiram,Yveltal,Tapu Lele,Nihilego,Shaymin,Lunala,Latias
6/22/2017 1:59:22,Delphox,Mr Mime,"Yellow, X, Omega Ruby, Sun",Sun,Fire,Bug,Charizard,,,,Murkrow,,,,Sceptile,,,,,536,Lucario,,781,,,,Zoroark,,,,Delphox,,,Lumiose,Lycanroc,,,Lopunny,Lucario,Noivern,Salazzle,,Korokodile,Flygon,Decidueye,Lucario,Delphox,Lapras,Sawsbuck,Heliolisk,Delphox,nintales,Kommo-o,Zoroark,Primarina,Charmander,Totodile,Treecko,Piplup,Snivy,Fenniken,Rowlet,Jaw (Tyrunt),615,Jolteon,Zapdos,,,Rayquaza,,,,,,,,,Pheromosa,Shaymin,Solgaleo,
6/22/2017 1:59:08,Mareanie,Muk,"Red, Yellow, Crystal, Sapphire, Emerald, Fire Red, Pearl, Platinum, HeartGold, SoulSilver, Black, White 2, X, Omega Ruby, Sun, Moon",Sun,Ice,Steel,Porygon,Misty,Lance,Saffron,Chikorita,Clair,Koga,Goldenrod,Sceptile,Wattson,Phoebe,Anabel,Slateport,0,Chatot,Crasher Wake,0,Lucian,Thorton,Floaroma,Zorua,Roxie,Shauntal,Castelia,Espurr,Korrina,Siebold,Ambrette,Mareanie,Mina,Po Town,Snorlax,Lucario,Altaria,Gengar,Wooper,Larvitar,Scizor,Gengar,Aron,Torkoal,Mudkip,Chikorita,Flaaffy,Wynaut,Sneasel,Goomy,Absol,Mimikyu,Bulbasaur,Chikorita,Treecko,Turtwig,Oshawott,Froakie,Rowlet,Dome (Kabuto),0,Umbreon,Zapdos,Suicune,Lugia,Rayquaza,Registeel,Giratina,Azelf,Virizion,Tornadus,Reshiram,Xerneas,Tapu Lele,Guzzlord,Shaymin,Cosmoem,Latios
6/22/2017 1:57:03,Latias,Seel,"Yellow, Crystal, Sapphire, Emerald, Fire Red, Diamond, Pearl, SoulSilver, White, White 2, X, Alpha Sapphire, Moon",SoulSilver,Dragon,Fire,Zapdos,Lt. Surge,Bruno,Celadon,Feraligatr,Jasmine,Bruno,Ecruteak,Latias,Wattson,Drake,Anabel,Sootopolis,533,Dialga,Crasher Wake,781,Flint,Palmer,Eterna,Zekrom,Elesa,Caitlin,Driftveil,Tyrantrum,Korrina,Wikstrom,Lumiose,Vikavolt,Acerola,Hau'oli,Arceus,Throh,Staraptor,Venusaur,Torterra,Tyranitar,Vikavolt,Decidueye,Dialga,Braixen,Kyogre,Sceptile,Zekrom,Latias,nintales,Zygarde,Krookodile,Diancie,Bulbasaur,Totodile,Treecko,Turtwig,Snivy,Chespin,Rowlet,Jaw (Tyrunt),197,Glaceon,Zapdos,Suicune,Lugia,Kyogre,Regice,Dialga,Azelf,Terrakion,Thundurus,Zekrom,Xerneas,Tapu Koko,Buzzwole,Arceus,Lunala,Latias
6/22/2017 1:53:53,Zoroark,,"SoulSilver, White, Black 2, X, Alpha Sapphire, Sun",White,Ghost,Rock,Rapidash,Sabrina,Lorelei,Cerulean,Togepi,,,Goldenrod,Absol,Tate & Liza,Phoebe,Anabel,Sootopolis,78,Shaymin,Gardenia,846,Aaron,Darach,Snowpoint,Zoroark,Iris,Caitlin,Nimbasa,Sylveon,Valerie,Drasna,Anistar,Mimikyu,Mina,Po Town,Audino,Lucario,Oricorio,Crobat,Krookodile,Rockruff,Volcarona,Mimikyu,Metagross,Rapidash,Vaporeon,Lilligant,Raichu,Gardevoir,Vulpix,Latias,Zoroark,Sylveon,Bulbasaur,Chikorita,Torchic,Turtwig,Snivy,Chespin,Rowlet,Sail (Amaura),363,Sylveon,Articuno,Suicune,Lugia,Kyogre,Regice,Dialga,Azelf,Virizion,Thundurus,Zekrom,Xerneas,Tapu Fini,Nihilego,Shaymin,Solgaleo,Latias
6/22/2017 1:52:48,Gengar,Slurpuff,"Red, Green, Blue, Yellow, Gold, Silver, Crystal, Ruby, Sapphire, Emerald, Leaf Green, Diamond, Pearl, Platinum, Black, White, Black 2, White 2, X, Y, Omega Ruby, Alpha Sapphire, Sun, Moon",Gold,Ghost,Normal,Gengar,Sabrina,Agatha,Cerulean,Celebi,Morty,,Goldenrod,Sableye,,Phoebe,,Sootopolis,536,Giratina,Fantina,248,,,,Escavalier,,Grimsley,,Sylveon,,,Anistar,Primarina,Mina,,,,,,,,,Gengar,Jirachi,,Slowpoke,,,,,Garchomp,,,Bulbasaur,Cyndaquil,Torchic,Piplup,Snivy,Chespin,Popplio,Plume (Archen),459,Sylveon,Articuno,Suicune,Lugia,Rayquaza,Regice,Giratina,,Keldeo,,Zekrom,Xerneas,,Necrozma,Hoopa,Lunala,Latias
6/22/2017 1:52:11,Masquerain,,"Red, Blue, Yellow, Gold, Silver, Crystal, Ruby, Sapphire, Emerald, Fire Red, Leaf Green, Diamond, Pearl, Platinum, HeartGold, White, White 2, X, Y, Omega Ruby, Alpha Sapphire, Sun, Moon",Platinum,Poison,Grass,Kingler,Lt. Surge,Lorelei,Cerulean,Umbreon,Bugsy,Bruno,Azalea,Masquerain,Flannery,Phoebe,Anabel,Sootopolis,536,Kricketune,Maylene,781,Aaron,Dahlia,Canalave,Bisharp,Elesa,Grimsley,Driftveil,Malamar,Grant,Malva,Dendemille,Palossand,Lana,Seafolk,Dunsparce,Toxicroak,Masquerain,Toxicroak,Gliscor,Cradily,Masquerain,Trevenant,Bisharp,Pignite,Ludicolo,Ludicolo,Electivire,Malamar,Avalugg,Goomy,Umbreon,Granbull,Squirtle,Chikorita,Treecko,Piplup,Snivy,Froakie,Litten,Root (Lileep),169,Umbreon,Moltres,Raikou,Lugia,Kyogre,Regirock,Dialga,Uxie,Terrakion,Landorus,Kyurem,Xerneas,Tapu Koko,Pheromosa,Manaphy,Cosmog,Latios
6/22/2017 1:51:14,Mantine,,"HeartGold, Black, Black 2, X, Y, Omega Ruby, Alpha Sapphire, Sun, Moon",Moon,Water,Normal,Raichu,Misty,Lance,Pallet,Mantine,Jasmine,Koga,Olivine,Sharpedo,Flannery,Drake,Lucy,Pacifidlog,424,Torterra,Roark,846,Aaron,Argenta,Twinleaf,Archeops,Skyla,Grimsley,Nimbasa,Tyrantrum,Korrina,Siebold,Lumiose,Toxapex,Acerola,Po Town,Snorlax,Lucario,Staraptor,Toxapex,Gorlurk,Bastiodon,Vikavolt,Mimikyu,Aegislash,Flareon,Mantine,Torterra,Raichu,Meowstic,Beartic,Tyrantrum,Sharpedo,Whimscott,Charmander,Cyndaquil,Treecko,Turtwig,Oshawott,Froakie,Litten,Jaw (Tyrunt),507,Flareon,Zapdos,Suicune,Ho-oh,Rayquaza,Registeel,Dialga,Azelf,Cobalion,Thundurus,Zekrom,Xerneas,Tapu Fini,Celesteela,Marshadow,Solgaleo,Latios
6/22/2017 1:50:35,Gallade,Celesteela,"Red, Blue, Yellow, Gold, Silver, Crystal, Ruby, Sapphire, Emerald, Fire Red, Leaf Green, Diamond, Pearl, Platinum, HeartGold, Black, White, X, Alpha Sapphire, Moon",Crystal,Poison,Psychic,Nidoking,Lt. Surge,Lance,Pallet,Feraligatr,Jasmine,Koga,Goldenrod,Deoxys,Flannery,Phoebe,Anabel,Mossdeep,345,Gallade,Candice,781,Lucian,Dahlia,Snowpoint,Mandibuzz,Skyla,Grimsley,Castelia,Hawlucha,Wulfric,Wikstrom,Snowbelle,Golisopod,Mallow,Hau'oli,Dunsparce,Gallade,Mandibuzz,Drapion,Gastrodon,Rampardos,Ariados,Cofagrigus,Aggron,Simisear,Feraligatr,Rowlett,Manectric,Deoxys,Rotom,Garchomp,Darkrai,Dedenne,Squirtle,Totodile,Treecko,Piplup,Snivy,Froakie,Rowlet,Claw (Anorith),615,Jolteon,,Suicune,Ho-oh,Kyogre,Registeel,Dialga,Mesprit,Cobalion,Thundurus,Zekrom,Xerneas,Tapu Koko,Buzzwole,Deoxys,Lunala,Latios
6/22/2017 1:48:52,donphan,zubat,"Blue, Yellow, Crystal, Emerald, Fire Red, Diamond, Black, White 2, Y, Omega Ruby, Alpha Sapphire",Crystal,Ground,Psychic,Krabby,Brock,Bruno,Cinnabar,Donphan,Pryce,Koga,Goldenrod,Corphish,Flannery,Drake,,Rustboro,0,Bidoof,Byron,0,Flint,Dahlia,Oreburg,Excadrill,Clay,Grimsley,Castelia,Vivillon,Ramos,Wikstrom,Lumiose,Crabrawler,Sophocles,Paniola,bidoof,heracross,vivillion,roserade,donphan,onix,heracross,ghastley,bisharp,Torkoal,starmie,turtwig,ampharos,espeon,Crabominable,dragonite,umbreon,clefairy,Squirtle,Cyndaquil,Mudkip,Turtwig,Oshawott,Chespin,Popplio,Cover (Tirtouga),459,Flareon,Articuno,Entei,Lugia,Groudon,Registeel,Dialga,Mesprit,Terrakion,Landorus,Zekrom,Zygarde,Tapu Bulu,Kartana,Deoxys,Solgaleo,Latios
6/22/2017 1:47:07,Turtwig,Aromatise,"Emerald, Leaf Green, Platinum, SoulSilver, White, Black 2, Y, Sun",White 2,Water,Fairy,Bulbasaur,Lt. Surge,Lance,Vermilion,Totodile,Chuck,Koga,Goldenrod,Mudkip,Flannery,Drake,,Fortree,58,Turtwig,Volkner,846,Flint,,Eterna,Oshawott,Elesa,Grimsley,Castelia,Tyrantrum,Valerie,Siebold,Lumiose,Rowlet,Nanu,Malie,,,,,,,,,,,,,,,,,,,Bulbasaur,Totodile,Mudkip,Turtwig,Oshawott,Froakie,Rowlet,Jaw (Tyrunt),507,Leafeon,Moltres,Raikou,Lugia,Rayquaza,Registeel,Giratina,Mesprit,Virizion,Tornadus,Zekrom,Yveltal,Tapu Koko,Necrozma,Arceus,Solgaleo,Latias
6/22/2017 1:47:07,Scizor,Rotom,"Red, Blue, Yellow, Gold, Silver, Crystal, Sapphire, Emerald, HeartGold, SoulSilver, Black 2, White 2, Y, Omega Ruby, Alpha Sapphire, Sun",Sun,Steel,Ice,Mewtwo,Lt. Surge,Lance,Lavender,Scizor,Whitney,Koga,Goldenrod,Mawile,,Drake,Noland,Fortree,287,Empoleon,Volkner,846,Aaron,,,Haxorus,,,,Aegislash,,,,Silvally,Hapu,Tapu Village,Pidgeotto,Lucario,Skamory,Arbok,Steelix,Onix,Scizor,Doublade,Scizor,Heatran,Suicune,Tropius,Magneton,Mewtwo,Articuno,Rayquaza,Zoroark,Mawile,Charmander,Totodile,Treecko,Piplup,Snivy,Chespin,Rowlet,Dome (Kabuto),615,Leafeon,Articuno,Entei,Ho-oh,Rayquaza,Registeel,Giratina,Mesprit,Keldeo,,Zekrom,Yveltal,Tapu Lele,Buzzwole,Jirachi,Solgaleo,Latias
6/22/2017 1:45:18,giratina,Bidoof,"Red, Yellow, Crystal, Emerald, Fire Red, Platinum, Black, Black 2, X, Alpha Sapphire, Sun",Platinum,Ground,Ice,Venusaur,Blue,Bruno,Vermilion,Steelix,Whitney,Karen,Goldenrod,Rayquaza,Wattson,Drake,Greta,Fortree,424,Giratina,Volkner,846,Flint,Argenta,Resort Area,Cobalion,Brycen,Marshal,Humilau,Xerneas,Valerie,Drasna,Lumiose,Magearna,Sophocles,Seafolk,Miltank,Infernape,Rayquaza,Gengar,Groudon,Archeops,Scolipede,Giratina,Magearna,Infernape,Kyogre,Venusaur,Zapdos,Mewtwo,Kyurem,Giratina,Umbreon,Magearna,Charmander,Chikorita,Mudkip,Chimchar,Oshawott,Froakie,Litten,Plume (Archen),459,Umbreon,Zapdos,Suicune,Ho-oh,Rayquaza,Registeel,Giratina,Mesprit,Cobalion,Landorus,Kyurem,Xerneas,Tapu Fini,Necrozma,Arceus,Solgaleo,Latios
6/22/2017 1:42:38,Jolteon,Jynx,"Gold, Sapphire, Emerald, Fire Red, Diamond, Platinum, HeartGold, Black, White 2, X, Alpha Sapphire, Moon",Fire Red,Electric,Poison,Jolteon,Sabrina,Lance,Celadon,Ampharos,Morty,Will,Goldenrod,Absol,Winona,Sidney,Brandon,Sootopolis,0,Lucario,Roark,0,Lucian,Palmer,Sunyshore,Archeops,Elesa,Grimsley,Nimbasa,Noivern,Wulfric,Siebold,Kiloude,Silvally,Mallow,Tapu Village,Eevee,Lucario,Archeops,Gengar,Gliscor,Archeops,Scyther,Sableye,Lucario,Vulpix,Vaporeon,Shaymin,Jolteon,Espeon,Lapras,Dragonite,Absol,Sylveon,Charmander,Totodile,Treecko,Chimchar,Snivy,Fenniken,Litten,Plume (Archen),0,Jolteon,Zapdos,Suicune,Ho-oh,Rayquaza,Regice,Giratina,Azelf,Cobalion,Thundurus,Reshiram,Xerneas,Tapu Koko,Xurkitree,Shaymin,Lunala,Latias
6/22/2017 1:40:04,Blaziken,Stunfisk,"Ruby, Sapphire, Emerald, Fire Red, Leaf Green, Diamond, Pearl, Platinum, HeartGold, SoulSilver, Black, White, Black 2, White 2, X",White,Dragon,Fairy,Snorlax,Brock,Bruno,Vermilion,Umbreon,Jasmine,Karen,Olivine,Blaziken,Wattson,Drake,Lucy,Verdanturf,345,Torterra,Volkner,153,Flint,Palmer,Resort Area,Haxorus,Skyla,Caitlin,Humilau,Noivern,Korrina,Siebold,Coumarine,Solgaleo,Mallow,Po Town,Snorlax,Blaziken,Noivern,Nidoking,Torterra,Aggron,Heracross,Gengar,Aggron,Blaziken,Samurott,Torterra,Minun,Latios,Aurorus,Latios,Umbreon,Xerneas,Bulbasaur,Cyndaquil,Torchic,Turtwig,Oshawott,Froakie,Rowlet,Sail (Amaura),615,Umbreon,Articuno,Suicune,Lugia,Rayquaza,Registeel,Dialga,Azelf,Virizion,Thundurus,Zekrom,Yveltal,Tapu Bulu,Necrozma,Victini,Solgaleo,Latios
6/22/2017 1:38:44,Blaziken,Vanillish,"Yellow, Gold, Ruby, Sapphire, Diamond, SoulSilver, Black, Black 2, Y, Omega Ruby, Sun",Omega Ruby,Ghost,Poison,Dragonite,Brock,Agatha,Fuchsia,Typhlosion,Whitney,Bruno,Ecruteak,Blaziken,Norman,Glacia,Anabel,Sootopolis,424,Dialga,Volkner,846,Lucian,Dahlia,Snowpoint,Reuniclus,Roxie,Caitlin,Driftveil,Greninja,Wulfric,Siebold,Kiloude,Tapu Koko,Acerola,Hau'oli,Exploud,Blazekin,Rayquaza,Gengar,Quagsire,Tyranitar,Scizor,Mimikyu,Aggron,Charizard,Wishiwashi,Meganium,Raichu,Solgaleo,nintales,Dragonite,Darkrai,TapuKoko,Charmander,Chikorita,Torchic,Chimchar,Snivy,Froakie,Rowlet,Skull (Cranidos),507,Umbreon,Zapdos,Suicune,Lugia,Rayquaza,Regice,Dialga,Azelf,Virizion,Tornadus,Kyurem,Yveltal,Tapu Koko,Necrozma,Darkrai,Solgaleo,Latios
6/22/2017 1:37:10,Exeggutor,Unown,"Red, Gold, Silver, Ruby, Sapphire, Emerald, Leaf Green, Diamond, Platinum, HeartGold, Black, White 2, X, Omega Ruby, Alpha Sapphire, Sun",Gold,Water,Normal,Exeggutor,Lt. Surge,Lance,Saffron,Totodile,Whitney,Koga,Goldenrod,Swampert,Tate & Liza,Phoebe,Anabel,Slateport,345,Magnezone,Crasher Wake,379,Lucian,Palmer,Hearthome,Golurk,Skyla,Grimsley,Mistralton,Froakie,Grant,Siebold,Lumiose,Araquanid,Nanu,Hau'oli,Furret,Hawlucha,Toucannon,Koffing,Swampert,Tyranitar,Araquanid,Palossand,Magnemite,Ho-oh,Araquanid,Leavanny,Magnemite,Exeggutor,Articuno,Garchomp,Tyranitar,Mimikyu,Squirtle,Totodile,Mudkip,Turtwig,Oshawott,Froakie,Rowlet,Dome (Kabuto),615,Vaporeon,Articuno,Raikou,Ho-oh,Kyogre,Regirock,Dialga,Azelf,Cobalion,Landorus,Kyurem,Yveltal,Tapu Bulu,Buzzwole,Deoxys,Solgaleo,Latias
6/22/2017 1:37:07,Chandelure,Azurill,"Red, Blue, Yellow, Gold, Silver, Crystal, Ruby, Sapphire, Emerald, Fire Red, Leaf Green, Diamond, Pearl, Platinum, HeartGold, SoulSilver, Black, White, Black 2, White 2, X, Y, Omega Ruby, Alpha Sapphire, Sun, Moon",Crystal,Ghost,Normal,Arcanine,Blaine,Agatha,Cinnabar,Houndoom,Morty,Karen,Ecruteak,Wailord,Norman,Phoebe,Brandon,Sootopolis,0,Froslass,Crasher Wake,379,Flint,Darach,Canalave,Chandelure,Drayden,Shauntal,Nimbasa,Meowstic,Olympia,Drasna,Snowbelle,Ribombee,Acerola,Malie,Snorlax,Lucario,Noivern,Salazzle,Hippowdon,Lycanroc,Ribombee,Chandelure,Aegislash,Chandelure,Wailord,Sceptile,Ampharos,Meowstic,Froslass,Noivern,Houndoom,Ribombee,Squirtle,Chikorita,Mudkip,Chimchar,Snivy,Fenniken,Litten,Claw (Anorith),267,Espeon,Zapdos,Suicune,Lugia,Rayquaza,Regice,Giratina,Uxie,Cobalion,Landorus,Reshiram,Xerneas,Tapu Koko,Buzzwole,Arceus,Lunala,Latios
6/22/2017 1:36:47,Jolteon,Yungoos,"Red, Blue, Yellow, Crystal, Fire Red, Diamond, SoulSilver, Black, Black 2, Y, Alpha Sapphire",Yellow,Water,Bug,Arcanine,Blaine,Lance,Lavender,Suicune,Falkner,Karen,Goldenrod,Torchic,Tate & Liza,Glacia,,,287,Glaceon,Fantina,846,Lucian,,Sunyshore,Krookodile,Iris,Marshal,Black City/White Forest,Fennekin,,,Lumiose,Litten,,,Furret,Pangoro,Zapdos,Haunter,Krookodile,Lycanroc,Scyther,Haunter,Dialga,Charizard,Vaporeon,Ivysaur,Jolteon,Lugia,Articuno,Dragonair,Houndoom,Sylveon,Squirtle,Cyndaquil,Torchic,,Snivy,Fenniken,Litten,Old Amber (Aerodactyl),356,Jolteon,Zapdos,Suicune,Lugia,Rayquaza,Regice,Dialga,Mesprit,Cobalion,,Reshiram,Yveltal,,,Mew,Solgaleo,Latias
6/22/2017 1:33:09,Milotic,,"Crystal, Platinum, X, Y, Omega Ruby, Alpha Sapphire, Sun, Moon",Sun,Fairy,Fighting,Ninetales,,,,Suicune,,,,Milotic,,,,,345,Shaymin,,153,,,,Deerling,,,,Aurorus,,,,Primarina,Olivia,Konikoni,,,,,,,,,,,,,,,,,,,Charmander,Chikorita,Torchic,Piplup,Snivy,Fenniken,Popplio,Sail (Amaura),615,Sylveon,Articuno,Suicune,Lugia,Rayquaza,Registeel,Palkia,Mesprit,Keldeo,,,Xerneas,Tapu Fini,Celesteela,Shaymin,Cosmog,Latias
6/22/2017 1:30:16,Gardevoir,Dodrio,"Blue, Yellow, Ruby, Emerald, Fire Red, Platinum, SoulSilver, Black, Black 2, X, Alpha Sapphire, Moon",Platinum,Ice,Poison,Vulpix,Janine,Agatha,Pallet,Mareep,Clair,Koga,Ecruteak,Gardevoir,Tate & Liza,Phoebe,Anabel,Pacifidlog,533,Torterra,Byron,153,Flint,Argenta,Snowpoint,Whimsicott,Skyla,Grimsley,Black City/White Forest,Braixen,Wulfric,Siebold,Snowbelle,Mimikyu,Kahili,Po Town,Snorlax,Hariyama,Swellow,Venusaur,Whiscash,Gigalith,Ribombee,Mimikyu,Aggron,Braixen,Lanturn,Venusaur,Ampharos,Ninetails,Glaceon,Salamence,Honchkrow,Primarina,Bulbasaur,Chikorita,Mudkip,Turtwig,Snivy,Fenniken,Rowlet,Sail (Amaura),459,Glaceon,Articuno,Entei,Lugia,Rayquaza,Regice,Giratina,Azelf,Virizion,Thundurus,Zekrom,Zygarde,Tapu Lele,Celesteela,Magearna,Cosmog,Latias
6/22/2017 1:28:40,Breloom,Alomomola,"Sapphire, Emerald, Fire Red, Leaf Green, Pearl, Platinum, SoulSilver, Black, Y, Alpha Sapphire, Sun",Leaf Green,Grass,Normal,Omanyte,Giovanni,Lance,Celadon,Houndour,Whitney,Koga,Ecruteak,Breloom,Norman,Drake,,Lilycove,533,Mamoswine,Gardenia,257,Flint,,Jubilife,Sawsbuck,,,Castelia,Tyrantrum,Wulfric,Malva,Lumiose,Decidueye,Nanu,Tapu Village,Snorlax,Breloom,Dragonite,Nidorino,Mamoswine,Omanyte,Ribombee,Sableye,Solgaleo,Houndour,Omanyte,Breloom,Pikachu,Exeggutor,Mamoswine,Dragonite,Sableye,Scyther,Bulbasaur,Cyndaquil,Treecko,Turtwig,Oshawott,Froakie,Rowlet,Helix (Omanyte),169,Umbreon,Zapdos,Suicune,Ho-oh,Rayquaza,Regice,Palkia,Azelf,Keldeo,Tornadus,Reshiram,Zygarde,Tapu Koko,Buzzwole,Genesect,Solgaleo,Latios
